Threshold,FPR,TPR,Specificity,Youden_Index
0.3810233082918402,0.1753875968992248,0.6236559139784946,0.8246124031007752,0.44826831707926984
0.3743276646271709,0.1753875968992248,0.6317204301075269,0.8246124031007752,0.4563328332083021
0.3737554397882416,0.17732558139534885,0.6317204301075269,0.8226744186046512,0.45439484871217806
0.3731233251544338,0.17732558139534885,0.6344086021505376,0.8226744186046512,0.4570830207551888
0.3713903886067187,0.17926356589147288,0.6344086021505376,0.8207364341085271,0.4551450362590648
0.3709375351200375,0.17926356589147288,0.6370967741935484,0.8207364341085271,0.4578332083020755
0.3673978845714321,0.18023255813953487,0.6370967741935484,0.8197674418604651,0.4568642160540135
0.3667625110339332,0.18023255813953487,0.6397849462365591,0.8197674418604651,0.45955238809702426
0.36586108112354104,0.1821705426356589,0.6397849462365591,0.8178294573643411,0.4576144036009002
0.36353012937448875,0.1821705426356589,0.6424731182795699,0.8178294573643411,0.46030257564391097
0.36287163887974794,0.18410852713178294,0.6424731182795699,0.8158914728682171,0.45836459114778694
0.3621913248077394,0.18410852713178294,0.6451612903225806,0.8158914728682171,0.4610527631907977
0.3619877054880822,0.18507751937984496,0.6451612903225806,0.814922480620155,0.46008377094273567
0.36160086141368325,0.18507751937984496,0.6478494623655914,0.814922480620155,0.4627719429857464
0.36149903073482287,0.18604651162790697,0.6478494623655914,0.813953488372093,0.4618029507376844
0.3614778912717271,0.18604651162790697,0.6505376344086021,0.813953488372093,0.46449112278069515
0.3577700602739649,0.18895348837209303,0.6505376344086021,0.811046511627907,0.4615841460365091
0.35552855125511806,0.18895348837209303,0.6532258064516129,0.811046511627907,0.46427231807951985
0.3552205597463486,0.18992248062015504,0.6532258064516129,0.810077519379845,0.46330332583145784
0.3517786866169983,0.18992248062015504,0.6612903225806451,0.810077519379845,0.4713678419604901
0.351114749835228,0.19089147286821706,0.6612903225806451,0.8091085271317829,0.47039884971242807
0.3491505523646124,0.19089147286821706,0.6639784946236559,0.8091085271317829,0.4730870217554388
0.3487303740676236,0.19186046511627908,0.6639784946236559,0.8081395348837209,0.4721180295073768
0.3478685767742343,0.19186046511627908,0.6693548387096774,0.8081395348837209,0.4774943735933983
0.34680236252134106,0.19573643410852712,0.6693548387096774,0.8042635658914729,0.47361840460115023
0.3453113680904685,0.19573643410852712,0.6747311827956989,0.8042635658914729,0.47899474868717173
0.34335347871853544,0.19864341085271317,0.6747311827956989,0.8013565891472868,0.4760877719429857
0.3426544351343043,0.19864341085271317,0.6774193548387096,0.8013565891472868,0.47877594398599643
0.33899777500087286,0.20155038759689922,0.6774193548387096,0.7984496124031008,0.4758689672418104
0.3382465721804567,0.20155038759689922,0.6801075268817204,0.7984496124031008,0.47855713928482113
0.33561468041245646,0.2054263565891473,0.6801075268817204,0.7945736434108527,0.47468117029257306
0.33494683723625246,0.2054263565891473,0.6854838709677419,0.7945736434108527,0.48005751437859456
0.3343210003389927,0.20736434108527133,0.6854838709677419,0.7926356589147286,0.47811952988247053
0.3336213419416528,0.20736434108527133,0.6908602150537635,0.7926356589147286,0.48349587396849214
0.33307997461387334,0.20833333333333334,0.6908602150537635,0.7916666666666666,0.4825268817204301
0.33083572751171636,0.20833333333333334,0.6935483870967742,0.7916666666666666,0.4852150537634409
0.3296125127365756,0.21124031007751937,0.6935483870967742,0.7887596899224807,0.4823080770192549
0.3285187897944827,0.21124031007751937,0.6989247311827957,0.7887596899224807,0.4876844211052764
0.32676511343406384,0.2131782945736434,0.6989247311827957,0.7868217054263567,0.48574643660915234
0.32666164271618275,0.2131782945736434,0.7016129032258065,0.7868217054263567,0.4884346086521631
0.3162261090077588,0.2238372093023256,0.7016129032258065,0.7761627906976745,0.4777756939234809
0.31609993990818447,0.2238372093023256,0.7043010752688172,0.7761627906976745,0.48046386596649165
0.314476322208842,0.22674418604651161,0.7043010752688172,0.7732558139534884,0.47755688922230566
0.3127051509493551,0.22674418604651161,0.706989247311828,0.7732558139534884,0.4802450612653164
0.31013910021742636,0.23062015503875968,0.706989247311828,0.7693798449612403,0.47636909227306834
0.3097266851090733,0.23062015503875968,0.7096774193548387,0.7693798449612403,0.4790572643160791
0.30727488812281284,0.23546511627906977,0.7096774193548387,0.7645348837209303,0.474212303075769
0.3063771612529099,0.23546511627906977,0.717741935483871,0.7645348837209303,0.48227681920480125
0.3053536245286181,0.2364341085271318,0.717741935483871,0.7635658914728682,0.48130782695673924
0.3038689350529861,0.2364341085271318,0.7231182795698925,0.7635658914728682,0.48668417104276074
0.3033696988084223,0.2374031007751938,0.7231182795698925,0.7625968992248062,0.4857151787946987
0.3018846306902292,0.2374031007751938,0.7311827956989247,0.7625968992248062,0.49377969492373097
0.300520957962698,0.23934108527131784,0.7311827956989247,0.7606589147286822,0.49184171042760694
0.29872849334598883,0.23934108527131784,0.7338709677419355,0.7606589147286822,0.4945298824706177
0.29835947741784036,0.24031007751937986,0.7338709677419355,0.7596899224806202,0.49356089022255567
0.29557810372315435,0.24031007751937986,0.7365591397849462,0.7596899224806202,0.4962490622655664
0.2932905752065392,0.24321705426356588,0.7365591397849462,0.7567829457364341,0.49334208552138037
0.2923411346276029,0.24321705426356588,0.739247311827957,0.7567829457364341,0.4960302575643911
0.29224624582563646,0.2441860465116279,0.739247311827957,0.7558139534883721,0.4950612653163291
0.29122803149281873,0.2441860465116279,0.7419354838709677,0.7558139534883721,0.49774943735933985
0.29116434340283803,0.2451550387596899,0.7419354838709677,0.7548449612403101,0.49678044511127784
